seed,ifile_name,ifile_number,tpsExtermination,radiusInfestMax,SdM,SdC,SaM,SaC,deltaSa,deltaSd,actionManager,actionController,diffRisqueGlobal,infecteTotal,infecteVariete1,infecteVariete2
-81732703,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1106845110,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
159840210,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
640266522,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1585413004,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-570387772,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1281554160,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-1880323649,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-721007509,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
900954417,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-476739052,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-830201681,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
1282509968,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1805063237,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
157663087,polygon_gem1000_rep,1.0,30.0,4.0,0.30000000000000004,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1678945194,random_rep,1.0,30.0,4.0,0.1,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
1569531034,random_rep,1.0,30.0,4.0,0.1,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-756467153,random_rep,1.0,30.0,4.0,0.1,0.1,0.1,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-105199039,random_rep,1.0,30.0,4.0,0.1,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
259113461,random_rep,1.0,30.0,4.0,0.1,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-648543554,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
475891162,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
450876191,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
930029700,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1495767829,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-1649624874,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-385808410,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
963548907,random_rep,1.0,30.0,4.0,0.1,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-686083583,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
548165169,random_rep,1.0,30.0,4.0,0.1,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
649760359,random_rep,1.0,30.0,4.0,0.2,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1864685409,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
1566153419,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-810185443,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
1575818620,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1389376483,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-2068273875,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
2129729995,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0081,0.30864197530864196,0.6296296296296297
1587067726,random_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
767215761,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1066618760,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
1937734241,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-917113167,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
918944762,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-194667095,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-1117341192,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
2141728508,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
466418317,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-1079746347,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
881036993,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1001068115,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.0,0.0,true,true,0.5,0.0098,0.4489795918367347,0.5306122448979592
-1187156504,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
2055622480,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
1223931101,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.4,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-1344797346,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
965899817,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1827001683,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
578598677,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1582137475,polygon_gem1000_rep,2.0,30.0,4.0,0.2,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1209345409,polygon_gem1000_rep,2.0,30.0,4.0,0.1,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
2145017267,polygon_gem1000_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.0,0.1,true,true,0.5,6.0E-4,0.16666666666666666,0.8333333333333334
1307207034,polygon_gem1000_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
2132529693,polygon_gem1000_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
2114517103,polygon_gem1000_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
355424862,polygon_gem1000_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1956937078,polygon_gem1000_rep,4.0,30.0,4.0,0.30000000000000004,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
890311576,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-587825673,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1450616712,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-1850667134,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0075,0.4533333333333333,0.5466666666666666
-1532834739,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-643429382,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-691299743,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-625722167,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1092461810,polygon_gem1000_rep,4.0,30.0,4.0,0.4,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
1221123298,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0034,0.20588235294117646,0.6176470588235294
916175556,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
2053230758,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-906144695,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-459767273,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
538597934,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
1960734989,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
1151949171,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
1838981391,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0048,0.3333333333333333,0.5625
594074288,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-786294174,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1670974438,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
671097752,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1720398026,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-1038281982,polygon_gem1000_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
1198234150,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
541291008,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.4,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-1632170661,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.4,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-404392528,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.4,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
1795778533,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
951817792,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.0,0.1,true,true,0.5,0.0051,0.45098039215686275,0.43137254901960786
-2078955617,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.05,0.0,true,true,0.5,1.0E-4,0.0,1.0
781247447,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-617308325,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-1271972820,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1675302083,polygon_gem1000_rep,5.0,30.0,4.0,0.4,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
1405709465,random_rep,1.0,30.0,8.0,0.1,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-782809841,random_rep,1.0,30.0,8.0,0.1,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1141421349,random_rep,1.0,30.0,8.0,0.1,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
1565956132,random_rep,1.0,30.0,8.0,0.1,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0083,0.2289156626506024,0.6746987951807228
-1379029837,random_rep,4.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
427196626,random_rep,4.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-1292055070,random_rep,4.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-1526664536,random_rep,4.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-761658386,random_rep,4.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
301374058,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.0,0.0,true,true,0.5,0.001,0.1,0.8
-1093977257,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.0,0.05,true,true,0.5,1.0E-4,0.0,1.0
-1802869036,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.0056,0.5,0.35714285714285715
922115460,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-1796986380,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-1235797165,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-462311003,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.1,0.0,true,true,0.5,0.0051,0.2549019607843137,0.6862745098039216
-319022574,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
117746677,random_rep,4.0,30.0,4.0,0.1,0.1,0.4,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-466948968,random_rep,4.0,30.0,4.0,0.1,0.1,0.5,0.2,0.0,0.0,true,true,0.5,5.0E-4,0.4,0.2
-1952044971,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
1345150830,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1527518705,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-1702232859,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1230867244,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-2009898569,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
465013974,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1526411339,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1219827159,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1358492388,polygon_gem10_rep,2.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-1942649798,random_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.1,0.1,true,true,0.5,2.0E-4,0.0,0.5
-1669922178,random_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-1924459541,random_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.1,0.0,true,true,0.5,0.0017,0.4117647058823529,0.4117647058823529
-1692514029,random_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0016,0.125,0.3125
922196797,random_rep,2.0,180.0,4.0,0.4,0.1,0.5,0.2,0.05,0.05,true,true,0.5,0.0013,0.5384615384615384,0.15384615384615385
1345108753,random_rep,1.0,180.0,4.0,0.1,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
908190594,random_rep,1.0,180.0,4.0,0.1,0.1,0.2,0.2,0.0,0.1,true,true,0.5,0.0029,0.3793103448275862,0.27586206896551724
-1947136375,random_rep,1.0,180.0,4.0,0.1,0.1,0.2,0.2,0.0,0.05,true,true,0.5,0.0033,0.36363636363636365,0.45454545454545453
-443073860,random_rep,1.0,180.0,4.0,0.1,0.1,0.2,0.2,0.0,0.0,true,true,0.5,0.0022,0.5454545454545454,0.13636363636363635
-2007667908,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1364553490,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
1121945069,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-2033838812,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
2022589299,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1725537052,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
687023576,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
109432424,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-762581522,random_rep,1.0,180.0,4.0,0.1,0.1,0.1,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
349799335,polygon_gem1000_rep,5.0,30.0,8.0,0.4,0.1,0.5,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-2115878574,polygon_gem1000_rep,5.0,30.0,8.0,0.4,0.1,0.5,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-115280348,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
797723487,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
-2084053184,random_rep,1.0,30.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-264035724,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.0,0.05,true,true,0.5,1.0E-4,0.0,1.0
770370203,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.0132,0.30303030303030304,0.6060606060606061
1299722201,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-768976589,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1910210666,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
67927844,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1020519274,random_rep,1.0,30.0,4.0,0.2,0.1,0.4,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-16782046,random_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
935375978,random_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.05,true,true,0.5,0.0173,0.3988439306358382,0.5144508670520231
40239893,random_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-109436970,random_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.05,0.05,true,true,0.5,2.0E-4,0.5,0.5
1272904626,random_rep,1.0,30.0,4.0,0.2,0.1,0.5,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
1021410456,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
1473887684,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
635557205,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
1342908336,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,9.0E-4,0.1111111111111111,0.0
581267108,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-1335708832,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
104541528,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0059,0.559322033898305,0.0
814358556,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.0,0.0,0.0
-1491949127,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.30000000000000004,0.2,0.0,0.0,true,true,0.5,0.0,0.0,0.0
-954239750,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.2,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
-1327845998,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.2,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
360942271,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.2,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-1414581165,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.2,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-1973302201,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.2,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
-865364536,polygon_gem10_rep,1.0,180.0,4.0,0.2,0.1,0.2,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
1672531716,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.0,0.05,true,true,0.5,0.001,0.0,0.9
957496026,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.0,0.1,true,true,0.5,0.0053,0.33962264150943394,0.5660377358490566
-1644292823,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
-1383044071,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
1889147047,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.05,0.1,true,true,0.5,0.0,0.0,0.0
-1995346326,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.0,true,true,0.5,0.0,0.0,0.0
-353220353,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.05,true,true,0.5,0.0,0.0,0.0
73309324,random_rep,1.0,30.0,4.0,0.1,0.1,0.30000000000000004,0.2,0.1,0.1,true,true,0.5,0.0,0.0,0.0
792798045,random_rep,1.0,30.0,4.0,0.1,0.1,0.4,0.2,0.0,0.05,true,true,0.5,0.0029,0.2413793103448276,0.4827586206896552
1928613183,random_rep,1.0,30.0,4.0,0.1,0.1,0.4,0.2,0.0,0.1,true,true,0.5,0.0,0.0,0.0
-1182000788,random_rep,1.0,30.0,4.0,0.1,0.1,0.4,0.2,0.05,0.0,true,true,0.5,0.0,0.0,0.0
610107027,random_rep,1.0,30.0,4.0,0.1,0.1,0.4,0.2,0.05,0.05,true,true,0.5,0.0,0.0,0.0
